Progress,RespondentID,Age,Gender,Region,Languages_excluding_Spanish,Num_Additional_Languages,trill,Speaker,fem,nice,conf,class,urban,edu,age,predictedOrigin
100,176,21,male,Loja,English,1,1,M2,5,5,4,3,5,4,3,Loja
100,176,21,male,Loja,English,1,1,M1,5,3,4,4,5,3,3,Loja
100,176,21,male,Loja,English,1,0,F2,4,5,3,3,2,2,2,Other
100,177,23,male,Coast,English,1,1,F2,5,3,3,2,1,2,3,Loja
100,177,23,male,Coast,English,1,0,M2,6,4,5,5,5,2,4,Loja
100,177,23,male,Coast,English,1,1,F1,6,1,3,6,6,2,5,Cuenca
100,177,23,male,Coast,English,1,0,M1,4,2,3,4,4,3,4,Cuenca
100,177,23,male,Coast,English,1,0,F1,5,2,5,6,6,2,5,Quito
100,177,23,male,Coast,English,1,1,M2,6,6,6,4,5,3,3,Loja
100,177,23,male,Coast,English,1,1,M1,6,2,3,4,4,3,3,Other
100,177,23,male,Coast,English,1,0,F2,6,4,4,2,1,1,3,Loja
100,178,25,female,Loja,English,1,1,F2,5,5,5,5,5,3,3,Cuenca
100,178,25,female,Loja,English,1,0,M2,6,6,6,6,6,4,4,Loja
100,178,25,female,Loja,English,1,1,F1,3,3,3,3,3,2,2,Cuenca
100,178,25,female,Loja,English,1,0,M1,3,3,3,3,3,2,3,Cuenca
100,178,25,female,Loja,English,1,0,F1,3,4,2,3,3,3,3,Other
100,178,25,female,Loja,English,1,1,M2,6,6,6,6,6,4,4,Quito
100,178,25,female,Loja,English,1,1,M1,6,6,6,5,6,4,4,Loja
100,178,25,female,Loja,English,1,0,F2,4,4,6,4,4,3,3,Other
100,179,32,female,Cuenca,,0,1,F2,3,3,3,3,3,2,1,Loja
100,179,32,female,Cuenca,,0,0,M2,5,4,5,4,5,4,5,Other
100,179,32,female,Cuenca,,0,1,F1,4,5,5,4,4,3,4,Other
100,179,32,female,Cuenca,,0,0,M1,3,2,3,3,3,3,5,Other
100,179,32,female,Cuenca,,0,0,F1,4,4,4,4,4,3,4,Cuenca
100,179,32,female,Cuenca,,0,1,M2,5,4,3,4,4,3,3,Loja
100,179,32,female,Cuenca,,0,1,M1,4,3,5,4,4,3,3,Other
100,179,32,female,Cuenca,,0,0,F2,3,3,3,3,3,2,2,Loja
100,180,35,female,Cuenca,,0,1,F2,5,4,5,4,6,3,3,Quito
100,180,35,female,Cuenca,,0,0,M2,5,3,3,4,5,3,3,Cuenca
100,180,35,female,Cuenca,,0,1,F1,5,4,4,4,4,2,4,Other
100,180,35,female,Cuenca,,0,0,M1,4,2,3,3,4,2,2,Cuenca
100,180,35,female,Cuenca,,0,0,F1,4,3,3,4,6,3,3,Cuenca
100,180,35,female,Cuenca,,0,1,M2,5,4,4,4,4,2,3,Loja
100,180,35,female,Cuenca,,0,1,M1,5,4,5,4,4,3,2,Quito
100,180,35,female,Cuenca,,0,0,F2,5,4,5,5,5,3,2,Loja
100,181,33,female,Cuenca,English,1,1,F2,4,4,5,3,2,2,2,Loja
100,181,33,female,Cuenca,English,1,0,M2,5,4,4,4,5,2,3,Quito
100,181,33,female,Cuenca,English,1,1,F1,5,2,4,3,5,2,5,Cuenca
100,181,33,female,Cuenca,English,1,0,M1,4,4,4,4,5,3,2,Cuenca
100,181,33,female,Cuenca,English,1,0,F1,4,3,4,4,5,2,5,Cuenca
100,181,33,female,Cuenca,English,1,1,M2,4,4,4,3,3,3,4,Quito
100,181,33,female,Cuenca,English,1,1,M1,5,3,3,3,5,3,2,Cuenca
100,181,33,female,Cuenca,English,1,0,F2,2,4,5,2,2,2,2,Quito
100,182,24,female,Coast,English,1,1,F2,2,2,5,1,1,1,3,Loja
100,182,24,female,Coast,English,1,0,M2,5,4,6,4,5,2,3,Other
100,182,24,female,Coast,English,1,1,F1,4,5,2,2,6,1,4,Other
100,182,24,female,Coast,English,1,0,M1,6,6,6,5,6,3,2,Quito
100,182,24,female,Coast,English,1,0,F1,4,3,5,3,3,2,3,Other
100,182,24,female,Coast,English,1,1,M2,6,4,6,4,4,2,4,Other
100,182,24,female,Coast,English,1,1,M1,3,3,4,3,4,3,2,Other
100,182,24,female,Coast,English,1,0,F2,1,3,6,2,2,3,2,Loja
100,183,38,female,Quito,English,1,1,F2,5,5,5,4,5,2,3,Loja
100,183,38,female,Quito,English,1,0,M2,4,4,4,4,4,3,3,Quito
100,183,38,female,Quito,English,1,1,F1,3,3,3,3,4,2,3,Loja
100,183,38,female,Quito,English,1,0,M1,4,4,4,4,4,2,2,Cuenca
100,183,38,female,Quito,English,1,0,F1,4,4,3,3,3,2,4,Cuenca
100,183,38,female,Quito,English,1,1,M2,4,4,6,5,6,4,4,Quito
100,183,38,female,Quito,English,1,1,M1,4,4,4,4,4,3,3,Loja
100,183,38,female,Quito,English,1,0,F2,5,5,5,4,4,2,3,Cuenca
100,184,21,female,Coast,"English, French",2,1,F2,4,4,4,4,4,4,3,Cuenca
100,184,21,female,Coast,"English, French",2,0,M2,5,4,5,4,3,3,5,Quito
100,184,21,female,Coast,"English, French",2,1,F1,4,4,4,3,4,2,5,Other
100,184,21,female,Coast,"English, French",2,0,M1,4,4,4,4,5,3,2,Cuenca
100,184,21,female,Coast,"English, French",2,0,F1,4,4,4,4,4,2,5,Other
100,184,21,female,Coast,"English, French",2,1,M2,5,4,5,4,5,3,4,Quito
100,184,21,female,Coast,"English, French",2,1,M1,5,5,5,4,5,3,2,Other
100,184,21,female,Coast,"English, French",2,0,F2,4,4,5,4,3,3,3,Cuenca
100,185,23,female,Quito,"English, French, Italian",3,1,F2,4,4,6,2,1,3,2,Other
100,185,23,female,Quito,"English, French, Italian",3,0,M2,5,4,4,4,2,3,4,Loja
100,185,23,female,Quito,"English, French, Italian",3,1,F1,5,3,3,3,1,2,5,Other
100,185,23,female,Quito,"English, French, Italian",3,0,M1,3,2,4,4,2,3,3,Other
100,185,23,female,Quito,"English, French, Italian",3,0,F1,4,4,4,2,1,2,6,Other
100,185,23,female,Quito,"English, French, Italian",3,1,M2,4,4,5,3,2,2,5,Loja
100,185,23,female,Quito,"English, French, Italian",3,1,M1,5,4,4,4,2,3,3,Other
100,185,23,female,Quito,"English, French, Italian",3,0,F2,5,2,5,2,1,3,4,Other
100,186,44,male,Cuenca,,0,1,F2,4,4,4,4,4,3,2,Other
100,186,44,male,Cuenca,,0,0,M2,5,4,5,4,5,3,4,Cuenca
100,186,44,male,Cuenca,,0,1,F1,4,4,4,4,4,2,5,Cuenca
100,186,44,male,Cuenca,,0,0,M1,4,4,4,4,4,3,2,Quito
100,186,44,male,Cuenca,,0,0,F1,4,4,4,4,4,3,4,Cuenca
100,186,44,male,Cuenca,,0,1,M2,4,4,4,4,4,3,4,Cuenca
100,186,44,male,Cuenca,,0,1,M1,4,3,4,4,4,3,2,Quito
100,186,44,male,Cuenca,,0,0,F2,4,4,4,3,3,3,3,Other
100,187,22,female,Coast,"English, French",2,1,F2,5,6,5,4,4,3,3,Quito
100,187,22,female,Coast,"English, French",2,0,M2,5,4,5,4,5,3,3,Quito
100,187,22,female,Coast,"English, French",2,1,F1,5,5,4,4,4,2,4,Quito
100,187,22,female,Coast,"English, French",2,0,M1,5,3,4,4,4,3,3,Quito
100,187,22,female,Coast,"English, French",2,0,F1,5,4,5,4,4,2,4,Quito
100,187,22,female,Coast,"English, French",2,1,M2,5,5,4,4,4,3,3,Quito
100,187,22,female,Coast,"English, French",2,1,M1,5,4,4,5,5,3,3,Quito
100,187,22,female,Coast,"English, French",2,0,F2,5,5,5,3,4,2,3,Quito
100,188,36,female,Quito,English,1,1,F2,5,5,4,3,2,2,3,Loja
100,188,36,female,Quito,English,1,0,M2,6,4,4,5,5,3,3,Loja
100,188,36,female,Quito,English,1,1,F1,5,5,5,3,3,2,3,Cuenca
100,188,36,female,Quito,English,1,0,M1,6,1,6,4,4,3,3,Cuenca
100,188,36,female,Quito,English,1,0,F1,3,4,4,2,2,2,4,Cuenca
100,188,36,female,Quito,English,1,1,M2,6,5,5,5,5,3,3,Loja
100,188,36,female,Quito,English,1,1,M1,4,4,4,4,4,3,2,Loja
100,188,36,female,Quito,English,1,0,F2,3,3,3,2,2,2,3,Cuenca
100,189,35,female,Cuenca,English,1,1,F2,4,2,2,2,2,2,3,Cuenca
100,189,35,female,Cuenca,English,1,0,M2,2,1,1,1,1,4,3,Other
100,189,35,female,Cuenca,English,1,1,F1,2,2,1,2,2,2,4,Loja
100,189,35,female,Cuenca,English,1,0,M1,1,1,1,1,1,3,4,Other
100,189,35,female,Cuenca,English,1,0,F1,3,2,2,2,2,2,4,Other
100,189,35,female,Cuenca,English,1,1,M2,1,1,2,2,2,3,5,Cuenca
100,189,35,female,Cuenca,English,1,1,M1,2,2,2,3,2,3,4,Other
100,189,35,female,Cuenca,English,1,0,F2,4,2,2,4,4,2,3,Quito
100,190,24,female,Cuenca,,0,1,F2,2,4,4,3,4,2,4,Cuenca
100,190,24,female,Cuenca,,0,0,M2,6,5,6,5,5,3,3,Other
100,190,24,female,Cuenca,,0,1,F1,3,5,5,1,3,2,3,Cuenca
100,190,24,female,Cuenca,,0,0,M1,5,5,5,3,4,2,3,Cuenca
100,190,24,female,Cuenca,,0,0,F1,5,5,2,3,4,2,4,Cuenca
100,190,24,female,Cuenca,,0,1,M2,6,6,6,6,6,3,3,Loja
100,190,24,female,Cuenca,,0,1,M1,6,5,5,4,4,3,3,Loja
100,190,24,female,Cuenca,,0,0,F2,5,4,2,3,4,2,3,Cuenca
100,191,22,female,Coast,English,1,1,F2,5,5,5,2,2,3,3,Quito
100,191,22,female,Coast,English,1,0,M2,5,5,5,5,5,3,4,Cuenca
100,191,22,female,Coast,English,1,1,F1,5,6,1,6,6,3,3,Cuenca
100,191,22,female,Coast,English,1,0,M1,3,2,3,5,4,1,4,Cuenca
100,191,22,female,Coast,English,1,0,F1,6,6,5,6,6,4,4,Cuenca
100,191,22,female,Coast,English,1,1,M2,6,2,6,3,6,4,4,Quito
100,191,22,female,Coast,English,1,1,M1,4,5,2,4,5,2,1,Quito
100,191,22,female,Coast,English,1,0,F2,3,4,4,3,3,2,3,Cuenca
100,192,44,male,Quito,"English, Portuguese",2,1,F2,5,4,4,4,4,3,3,Loja
100,192,44,male,Quito,"English, Portuguese",2,0,M2,6,4,4,4,4,3,3,Loja
100,192,44,male,Quito,"English, Portuguese",2,1,F1,5,3,4,3,3,2,3,Cuenca
100,192,44,male,Quito,"English, Portuguese",2,0,M1,5,3,5,4,5,3,3,Loja
100,192,44,male,Quito,"English, Portuguese",2,0,F1,6,5,4,4,4,2,3,Loja
100,192,44,male,Quito,"English, Portuguese",2,1,M2,6,4,4,5,6,2,3,Loja
100,192,44,male,Quito,"English, Portuguese",2,1,M1,5,3,4,4,5,3,3,Cuenca
100,192,44,male,Quito,"English, Portuguese",2,0,F2,6,5,6,4,5,3,2,Loja
